Transaction Date/Time,Product SKU,Quantity Sold,Total Sales Amount,Outlet ID/Location,Inventory Data,Historical Sales Data
2024-10-11 07:20:19,SKU5678,7,1645,Outlet_003_Town_C,84 units available,2023-09 Sales: 120 units
2024-01-19 19:05:27,SKU5678,9,3033,Outlet_001_Town_A,13 units available,2023-09 Sales: 150 units
2023-04-20 06:57:00,SKU5678,15,7290,Outlet_001_Town_A,96 units available,2023-09 Sales: 120 units
2023-05-06 00:29:33,SKU1234,6,2538,Outlet_001_Town_A,59 units available,2023-09 Sales: 150 units
2023-02-01 21:18:03,SKU3456,2,368,Outlet_004_Town_D,78 units available,2023-09 Sales: 150 units
2023-12-02 10:43:01,SKU2345,7,1736,Outlet_003_Town_C,51 units available,2023-09 Sales: 100 units
2023-05-08 12:48:53,SKU1234,2,560,Outlet_003_Town_C,30 units available,2023-09 Sales: 150 units
2023-02-23 00:35:48,SKU3456,14,3780,Outlet_003_Town_C,8 units available,2023-09 Sales: 150 units
2024-01-05 10:12:23,SKU1234,7,910,Outlet_004_Town_D,99 units available,2023-09 Sales: 120 units
2023-05-01 21:21:37,SKU1234,15,3270,Outlet_002_Town_B,22 units available,2023-09 Sales: 150 units
2024-03-19 15:58:50,SKU4567,11,1826,Outlet_002_Town_B,84 units available,2023-09 Sales: 90 units
2024-08-22 10:58:52,SKU5678,18,5238,Outlet_004_Town_D,4 units available,2023-09 Sales: 120 units
2023-02-02 16:38:10,SKU5678,16,2640,Outlet_004_Town_D,11 units available,2023-09 Sales: 90 units
2024-09-20 18:06:25,SKU4567,1,461,Outlet_001_Town_A,82 units available,2023-09 Sales: 120 units
2024-08-01 08:13:19,SKU4567,18,8982,Outlet_004_Town_D,62 units available,2023-09 Sales: 120 units
2023-12-01 16:45:50,SKU4567,18,2250,Outlet_002_Town_B,95 units available,2023-09 Sales: 150 units
2024-03-04 03:25:13,SKU1234,11,2662,Outlet_004_Town_D,74 units available,2023-09 Sales: 100 units
2024-06-13 13:52:04,SKU1234,10,1860,Outlet_004_Town_D,73 units available,2023-09 Sales: 100 units
2024-03-22 06:30:37,SKU5678,10,3240,Outlet_004_Town_D,94 units available,2023-09 Sales: 150 units
2023-04-06 16:40:36,SKU3456,18,3024,Outlet_002_Town_B,38 units available,2023-09 Sales: 100 units
2024-04-01 10:12:35,SKU5678,15,2640,Outlet_003_Town_C,8 units available,2023-09 Sales: 150 units
2024-07-31 13:03:11,SKU2345,19,8189,Outlet_001_Town_A,90 units available,2023-09 Sales: 150 units
2024-06-29 17:39:18,SKU3456,5,2260,Outlet_002_Town_B,22 units available,2023-09 Sales: 90 units
2023-01-11 08:13:09,SKU1234,17,4522,Outlet_003_Town_C,87 units available,2023-09 Sales: 120 units
2023-01-25 14:20:38,SKU1234,4,1048,Outlet_002_Town_B,5 units available,2023-09 Sales: 150 units
2024-03-25 12:51:06,SKU2345,13,4134,Outlet_001_Town_A,60 units available,2023-09 Sales: 120 units
2024-06-06 07:41:38,SKU3456,19,2299,Outlet_002_Town_B,42 units available,2023-09 Sales: 90 units
2023-02-14 21:57:26,SKU3456,5,845,Outlet_004_Town_D,1 units available,2023-09 Sales: 100 units
2024-08-21 22:27:22,SKU3456,9,3033,Outlet_004_Town_D,81 units available,2023-09 Sales: 100 units
2023-11-09 04:31:14,SKU2345,15,1815,Outlet_001_Town_A,37 units available,2023-09 Sales: 90 units
2023-02-28 21:01:46,SKU4567,13,1768,Outlet_002_Town_B,70 units available,2023-09 Sales: 100 units
2023-10-31 01:33:04,SKU1234,11,3135,Outlet_001_Town_A,56 units available,2023-09 Sales: 120 units
2023-05-17 22:42:51,SKU2345,11,3729,Outlet_004_Town_D,32 units available,2023-09 Sales: 100 units
2023-06-08 09:21:25,SKU2345,17,6545,Outlet_004_Town_D,72 units available,2023-09 Sales: 150 units
2023-06-22 23:19:53,SKU5678,5,2225,Outlet_002_Town_B,40 units available,2023-09 Sales: 100 units
2024-04-07 13:55:47,SKU3456,17,4114,Outlet_002_Town_B,35 units available,2023-09 Sales: 100 units
2023-03-09 16:41:23,SKU3456,11,3674,Outlet_003_Town_C,97 units available,2023-09 Sales: 120 units
2023-12-14 04:54:28,SKU5678,13,3172,Outlet_003_Town_C,38 units available,2023-09 Sales: 90 units
2023-12-20 14:42:03,SKU2345,19,2033,Outlet_004_Town_D,85 units available,2023-09 Sales: 150 units
2023-06-20 10:20:53,SKU1234,1,401,Outlet_001_Town_A,43 units available,2023-09 Sales: 150 units
2024-09-19 06:19:25,SKU2345,3,477,Outlet_001_Town_A,84 units available,2023-09 Sales: 150 units
2023-08-04 17:34:05,SKU1234,17,3723,Outlet_004_Town_D,71 units available,2023-09 Sales: 120 units
2024-04-23 08:19:38,SKU4567,15,3225,Outlet_002_Town_B,12 units available,2023-09 Sales: 90 units
2024-08-24 23:16:10,SKU4567,18,4356,Outlet_004_Town_D,7 units available,2023-09 Sales: 100 units
2023-09-18 04:28:21,SKU4567,17,2346,Outlet_004_Town_D,63 units available,2023-09 Sales: 120 units
2023-06-24 00:20:13,SKU3456,14,4326,Outlet_001_Town_A,26 units available,2023-09 Sales: 90 units
2024-01-28 00:43:41,SKU5678,20,5200,Outlet_002_Town_B,61 units available,2023-09 Sales: 90 units
2023-04-20 02:20:53,SKU4567,18,5886,Outlet_004_Town_D,47 units available,2023-09 Sales: 150 units
2023-08-12 08:43:10,SKU4567,3,1323,Outlet_003_Town_C,63 units available,2023-09 Sales: 100 units
2023-03-18 17:38:06,SKU3456,11,1452,Outlet_004_Town_D,46 units available,2023-09 Sales: 120 units
2023-10-08 15:01:50,SKU1234,2,778,Outlet_003_Town_C,97 units available,2023-09 Sales: 150 units
2024-05-23 04:12:46,SKU2345,5,1410,Outlet_004_Town_D,67 units available,2023-09 Sales: 100 units
2024-06-15 14:14:28,SKU5678,1,103,Outlet_002_Town_B,43 units available,2023-09 Sales: 90 units
2024-09-25 10:17:58,SKU1234,7,1652,Outlet_004_Town_D,31 units available,2023-09 Sales: 90 units
2023-10-12 14:20:11,SKU3456,4,1884,Outlet_004_Town_D,12 units available,2023-09 Sales: 120 units
2023-11-01 19:44:03,SKU2345,13,1430,Outlet_001_Town_A,75 units available,2023-09 Sales: 100 units
2023-10-25 13:42:03,SKU5678,9,3456,Outlet_001_Town_A,43 units available,2023-09 Sales: 100 units
2024-02-27 22:33:53,SKU3456,3,1350,Outlet_002_Town_B,94 units available,2023-09 Sales: 150 units
2024-05-24 17:55:34,SKU4567,3,366,Outlet_004_Town_D,3 units available,2023-09 Sales: 90 units
2024-04-09 16:05:06,SKU4567,2,862,Outlet_003_Town_C,11 units available,2023-09 Sales: 150 units
2023-04-09 02:13:43,SKU5678,9,2475,Outlet_002_Town_B,62 units available,2023-09 Sales: 90 units
2024-08-02 01:20:26,SKU1234,19,3382,Outlet_001_Town_A,98 units available,2023-09 Sales: 120 units
2024-08-11 06:42:44,SKU3456,14,3374,Outlet_002_Town_B,54 units available,2023-09 Sales: 90 units
2024-06-03 14:26:16,SKU5678,19,9120,Outlet_001_Town_A,5 units available,2023-09 Sales: 100 units
2024-05-28 10:34:06,SKU4567,20,4680,Outlet_001_Town_A,86 units available,2023-09 Sales: 150 units
2024-06-19 20:13:21,SKU2345,17,4318,Outlet_003_Town_C,40 units available,2023-09 Sales: 90 units
2023-07-24 18:10:49,SKU5678,18,7056,Outlet_001_Town_A,93 units available,2023-09 Sales: 90 units
2023-07-03 18:30:49,SKU4567,17,3247,Outlet_002_Town_B,66 units available,2023-09 Sales: 120 units
2023-06-23 23:23:23,SKU5678,19,9272,Outlet_001_Town_A,98 units available,2023-09 Sales: 90 units
2024-06-22 07:22:15,SKU3456,11,2926,Outlet_004_Town_D,21 units available,2023-09 Sales: 90 units
2023-05-20 07:42:16,SKU2345,15,2370,Outlet_001_Town_A,17 units available,2023-09 Sales: 90 units
2024-04-01 09:30:22,SKU2345,1,346,Outlet_001_Town_A,20 units available,2023-09 Sales: 150 units
2023-04-16 21:13:41,SKU1234,3,423,Outlet_004_Town_D,52 units available,2023-09 Sales: 90 units
2024-09-19 09:37:45,SKU1234,14,3332,Outlet_003_Town_C,8 units available,2023-09 Sales: 120 units
2024-02-09 20:00:14,SKU2345,3,1329,Outlet_002_Town_B,28 units available,2023-09 Sales: 120 units
2023-05-28 12:39:02,SKU5678,19,7163,Outlet_003_Town_C,98 units available,2023-09 Sales: 150 units
2023-06-10 06:27:45,SKU2345,18,7794,Outlet_003_Town_C,89 units available,2023-09 Sales: 120 units
2024-08-06 21:09:47,SKU1234,6,1398,Outlet_001_Town_A,51 units available,2023-09 Sales: 100 units
2023-12-31 08:30:51,SKU1234,14,6034,Outlet_003_Town_C,15 units available,2023-09 Sales: 90 units
2024-06-18 19:35:04,SKU1234,19,3819,Outlet_003_Town_C,29 units available,2023-09 Sales: 90 units
2024-07-19 19:03:26,SKU4567,17,3162,Outlet_004_Town_D,59 units available,2023-09 Sales: 100 units
2023-11-17 19:25:57,SKU3456,15,2340,Outlet_004_Town_D,25 units available,2023-09 Sales: 120 units
2023-12-11 22:05:49,SKU2345,14,3458,Outlet_003_Town_C,50 units available,2023-09 Sales: 150 units
2023-09-08 20:36:16,SKU2345,16,2032,Outlet_003_Town_C,17 units available,2023-09 Sales: 100 units
2024-06-09 23:08:02,SKU5678,8,3592,Outlet_003_Town_C,68 units available,2023-09 Sales: 90 units
2023-08-26 13:35:27,SKU1234,8,2000,Outlet_002_Town_B,7 units available,2023-09 Sales: 120 units
2023-07-02 06:32:59,SKU2345,6,702,Outlet_004_Town_D,17 units available,2023-09 Sales: 90 units
2023-12-08 05:34:21,SKU4567,2,462,Outlet_003_Town_C,23 units available,2023-09 Sales: 90 units
2024-05-19 13:29:03,SKU1234,17,2856,Outlet_002_Town_B,85 units available,2023-09 Sales: 120 units
2023-05-02 04:32:06,SKU5678,3,1071,Outlet_003_Town_C,58 units available,2023-09 Sales: 90 units
2024-09-22 16:49:04,SKU2345,3,513,Outlet_003_Town_C,43 units available,2023-09 Sales: 120 units
2023-06-03 22:33:24,SKU5678,16,6368,Outlet_004_Town_D,50 units available,2023-09 Sales: 150 units
2023-03-11 11:06:34,SKU5678,5,2370,Outlet_001_Town_A,77 units available,2023-09 Sales: 90 units
2023-06-13 12:33:19,SKU3456,9,1818,Outlet_004_Town_D,33 units available,2023-09 Sales: 120 units
2024-05-23 15:37:26,SKU2345,7,1456,Outlet_004_Town_D,54 units available,2023-09 Sales: 100 units
2024-04-23 14:08:05,SKU2345,14,5712,Outlet_002_Town_B,81 units available,2023-09 Sales: 100 units
2024-09-27 14:06:13,SKU2345,10,2930,Outlet_004_Town_D,100 units available,2023-09 Sales: 90 units
2024-06-01 17:52:12,SKU3456,11,1320,Outlet_001_Town_A,12 units available,2023-09 Sales: 150 units
2023-09-26 05:42:38,SKU4567,12,5052,Outlet_004_Town_D,34 units available,2023-09 Sales: 120 units
2024-05-13 16:46:23,SKU3456,15,4245,Outlet_004_Town_D,95 units available,2023-09 Sales: 100 units
2023-08-26 00:37:22,SKU1234,19,6574,Outlet_003_Town_C,96 units available,2023-09 Sales: 120 units
2023-09-09 17:08:20,SKU4567,9,1269,Outlet_003_Town_C,82 units available,2023-09 Sales: 100 units
2023-08-13 01:52:03,SKU2345,13,1456,Outlet_001_Town_A,0 units available,2023-09 Sales: 150 units
2023-11-09 11:41:08,SKU2345,12,3288,Outlet_002_Town_B,100 units available,2023-09 Sales: 90 units
2023-10-16 09:49:38,SKU2345,2,830,Outlet_001_Town_A,41 units available,2023-09 Sales: 120 units
2023-08-26 01:17:11,SKU5678,3,759,Outlet_003_Town_C,32 units available,2023-09 Sales: 120 units
2023-05-25 06:46:25,SKU5678,19,2337,Outlet_004_Town_D,66 units available,2023-09 Sales: 100 units
2024-04-20 10:53:51,SKU3456,6,852,Outlet_002_Town_B,35 units available,2023-09 Sales: 150 units
2023-08-12 15:41:58,SKU3456,17,5763,Outlet_001_Town_A,57 units available,2023-09 Sales: 90 units
2023-10-27 17:35:17,SKU3456,19,6707,Outlet_002_Town_B,83 units available,2023-09 Sales: 100 units
2024-02-07 17:26:47,SKU3456,15,3795,Outlet_003_Town_C,82 units available,2023-09 Sales: 120 units
2023-01-16 02:39:11,SKU1234,9,999,Outlet_003_Town_C,43 units available,2023-09 Sales: 100 units
2024-01-29 07:08:30,SKU4567,15,5010,Outlet_004_Town_D,95 units available,2023-09 Sales: 150 units
2023-10-18 22:21:39,SKU1234,20,4920,Outlet_002_Town_B,21 units available,2023-09 Sales: 120 units
2023-04-04 10:46:12,SKU3456,1,107,Outlet_003_Town_C,1 units available,2023-09 Sales: 120 units
2024-06-11 09:09:02,SKU2345,2,234,Outlet_002_Town_B,17 units available,2023-09 Sales: 90 units
2024-09-08 02:52:35,SKU2345,4,1028,Outlet_002_Town_B,39 units available,2023-09 Sales: 150 units
2024-03-17 10:32:41,SKU5678,11,1441,Outlet_002_Town_B,73 units available,2023-09 Sales: 100 units
2023-12-01 03:51:49,SKU2345,5,2010,Outlet_004_Town_D,93 units available,2023-09 Sales: 100 units
2024-05-09 17:29:53,SKU4567,1,474,Outlet_001_Town_A,95 units available,2023-09 Sales: 100 units
2024-03-03 23:48:02,SKU2345,10,3210,Outlet_002_Town_B,11 units available,2023-09 Sales: 100 units
2023-08-09 18:57:55,SKU3456,12,3036,Outlet_004_Town_D,47 units available,2023-09 Sales: 120 units
2023-08-15 09:57:16,SKU2345,12,3024,Outlet_002_Town_B,47 units available,2023-09 Sales: 150 units
2023-12-01 05:10:16,SKU2345,13,3003,Outlet_004_Town_D,15 units available,2023-09 Sales: 100 units
2023-10-21 13:29:03,SKU4567,20,3720,Outlet_002_Town_B,38 units available,2023-09 Sales: 150 units
2024-04-10 19:17:52,SKU3456,15,5835,Outlet_003_Town_C,57 units available,2023-09 Sales: 150 units
2024-07-21 10:49:02,SKU1234,11,3707,Outlet_002_Town_B,55 units available,2023-09 Sales: 120 units
2023-04-07 03:46:49,SKU1234,16,3392,Outlet_002_Town_B,88 units available,2023-09 Sales: 90 units
2024-07-17 23:00:45,SKU1234,18,5112,Outlet_002_Town_B,45 units available,2023-09 Sales: 100 units
2024-08-31 10:40:18,SKU3456,7,1960,Outlet_001_Town_A,100 units available,2023-09 Sales: 150 units
2024-04-26 07:15:08,SKU4567,8,2840,Outlet_004_Town_D,41 units available,2023-09 Sales: 150 units
2023-08-28 19:25:38,SKU5678,20,8800,Outlet_003_Town_C,68 units available,2023-09 Sales: 150 units
2024-01-04 23:53:29,SKU5678,4,1000,Outlet_002_Town_B,65 units available,2023-09 Sales: 90 units
2023-07-12 00:03:16,SKU5678,2,354,Outlet_001_Town_A,18 units available,2023-09 Sales: 120 units
2023-08-08 13:29:42,SKU1234,8,2416,Outlet_004_Town_D,89 units available,2023-09 Sales: 100 units
2023-09-04 12:33:16,SKU5678,19,6840,Outlet_003_Town_C,20 units available,2023-09 Sales: 100 units
2023-06-05 04:45:55,SKU3456,5,1665,Outlet_004_Town_D,48 units available,2023-09 Sales: 100 units
2023-10-09 18:11:18,SKU4567,11,4312,Outlet_001_Town_A,23 units available,2023-09 Sales: 100 units
2023-04-18 15:18:03,SKU2345,5,1295,Outlet_002_Town_B,73 units available,2023-09 Sales: 150 units
2023-04-12 22:37:51,SKU4567,17,3961,Outlet_003_Town_C,71 units available,2023-09 Sales: 90 units
2024-03-19 01:22:19,SKU2345,11,2728,Outlet_001_Town_A,46 units available,2023-09 Sales: 90 units
2024-06-01 06:31:46,SKU5678,13,2548,Outlet_001_Town_A,60 units available,2023-09 Sales: 100 units
2024-07-03 23:37:53,SKU3456,18,3888,Outlet_001_Town_A,43 units available,2023-09 Sales: 90 units
2024-09-03 05:27:08,SKU5678,11,4378,Outlet_004_Town_D,75 units available,2023-09 Sales: 150 units
2023-02-20 16:43:26,SKU1234,10,1850,Outlet_002_Town_B,47 units available,2023-09 Sales: 150 units
2023-06-15 11:19:59,SKU3456,11,1881,Outlet_002_Town_B,13 units available,2023-09 Sales: 90 units
2023-01-19 04:32:14,SKU5678,20,2580,Outlet_004_Town_D,39 units available,2023-09 Sales: 150 units
2024-10-03 22:09:31,SKU1234,19,7923,Outlet_001_Town_A,97 units available,2023-09 Sales: 150 units
2023-06-02 06:35:30,SKU1234,14,5936,Outlet_001_Town_A,96 units available,2023-09 Sales: 120 units
2024-05-03 02:28:24,SKU4567,17,7259,Outlet_003_Town_C,72 units available,2023-09 Sales: 90 units
2023-09-10 07:56:26,SKU5678,18,8226,Outlet_001_Town_A,29 units available,2023-09 Sales: 90 units
2023-06-16 04:25:30,SKU3456,3,558,Outlet_004_Town_D,22 units available,2023-09 Sales: 120 units
2023-10-27 21:02:43,SKU1234,14,2464,Outlet_002_Town_B,71 units available,2023-09 Sales: 150 units
2023-03-21 07:49:18,SKU4567,5,750,Outlet_002_Town_B,16 units available,2023-09 Sales: 100 units
2024-06-07 15:20:29,SKU5678,4,1560,Outlet_001_Town_A,14 units available,2023-09 Sales: 90 units
2024-01-25 01:28:35,SKU5678,15,7245,Outlet_004_Town_D,31 units available,2023-09 Sales: 120 units
2023-10-26 04:41:58,SKU4567,8,1480,Outlet_002_Town_B,87 units available,2023-09 Sales: 90 units
2023-05-16 23:24:42,SKU5678,9,2196,Outlet_004_Town_D,34 units available,2023-09 Sales: 120 units
2024-01-21 08:43:14,SKU3456,17,6647,Outlet_003_Town_C,14 units available,2023-09 Sales: 120 units
2023-10-19 22:14:03,SKU5678,20,8460,Outlet_004_Town_D,51 units available,2023-09 Sales: 100 units
2024-04-01 14:55:43,SKU2345,19,6669,Outlet_002_Town_B,85 units available,2023-09 Sales: 90 units
2023-02-20 11:42:35,SKU5678,18,5130,Outlet_001_Town_A,58 units available,2023-09 Sales: 150 units
2024-04-23 08:19:57,SKU3456,9,1791,Outlet_002_Town_B,20 units available,2023-09 Sales: 90 units
2023-07-21 03:05:38,SKU5678,5,1955,Outlet_004_Town_D,11 units available,2023-09 Sales: 150 units
2023-05-11 18:55:38,SKU4567,20,8080,Outlet_003_Town_C,28 units available,2023-09 Sales: 120 units
2023-03-25 17:25:48,SKU1234,15,6435,Outlet_004_Town_D,6 units available,2023-09 Sales: 100 units
2024-04-16 15:56:31,SKU1234,19,3496,Outlet_001_Town_A,18 units available,2023-09 Sales: 100 units
2024-04-10 13:25:52,SKU3456,11,1705,Outlet_002_Town_B,36 units available,2023-09 Sales: 120 units
2024-08-22 12:21:36,SKU4567,9,3303,Outlet_004_Town_D,55 units available,2023-09 Sales: 120 units
2024-07-08 08:11:33,SKU1234,1,148,Outlet_004_Town_D,34 units available,2023-09 Sales: 150 units
2024-01-14 10:05:22,SKU2345,7,1029,Outlet_001_Town_A,55 units available,2023-09 Sales: 100 units
2023-07-29 12:07:50,SKU3456,8,3104,Outlet_001_Town_A,86 units available,2023-09 Sales: 120 units
2024-08-04 19:26:31,SKU4567,16,7216,Outlet_001_Town_A,41 units available,2023-09 Sales: 100 units
2023-07-06 14:17:44,SKU5678,20,5360,Outlet_002_Town_B,60 units available,2023-09 Sales: 120 units
2024-05-12 13:26:40,SKU5678,12,2448,Outlet_001_Town_A,5 units available,2023-09 Sales: 150 units
2024-01-03 19:02:46,SKU2345,17,4318,Outlet_001_Town_A,62 units available,2023-09 Sales: 120 units
2024-06-07 11:16:32,SKU2345,20,4980,Outlet_002_Town_B,13 units available,2023-09 Sales: 90 units
2024-01-15 21:27:27,SKU4567,8,1088,Outlet_003_Town_C,81 units available,2023-09 Sales: 90 units
2023-08-05 04:09:29,SKU3456,19,3629,Outlet_001_Town_A,57 units available,2023-09 Sales: 100 units
2023-09-05 21:17:57,SKU5678,16,6384,Outlet_003_Town_C,28 units available,2023-09 Sales: 90 units
2024-04-28 09:46:09,SKU2345,6,900,Outlet_003_Town_C,58 units available,2023-09 Sales: 150 units
2024-06-11 07:09:11,SKU3456,15,6705,Outlet_001_Town_A,85 units available,2023-09 Sales: 90 units
2023-01-01 03:30:14,SKU1234,13,2275,Outlet_004_Town_D,94 units available,2023-09 Sales: 150 units
2023-12-06 06:19:31,SKU2345,20,5980,Outlet_004_Town_D,17 units available,2023-09 Sales: 100 units
2024-01-29 14:13:45,SKU4567,16,4256,Outlet_004_Town_D,64 units available,2023-09 Sales: 120 units
2024-05-09 05:51:58,SKU5678,11,3036,Outlet_001_Town_A,27 units available,2023-09 Sales: 150 units
2023-11-12 10:33:57,SKU4567,19,2698,Outlet_002_Town_B,24 units available,2023-09 Sales: 90 units
2023-04-18 03:19:59,SKU3456,7,847,Outlet_004_Town_D,2 units available,2023-09 Sales: 120 units
2023-10-23 06:25:30,SKU1234,5,1975,Outlet_004_Town_D,84 units available,2023-09 Sales: 90 units
2023-08-17 14:11:36,SKU4567,14,6762,Outlet_004_Town_D,6 units available,2023-09 Sales: 120 units
2023-12-14 05:21:41,SKU5678,2,414,Outlet_004_Town_D,61 units available,2023-09 Sales: 90 units
2023-08-21 05:08:39,SKU1234,10,4100,Outlet_001_Town_A,66 units available,2023-09 Sales: 100 units
2024-05-01 21:50:23,SKU3456,13,3510,Outlet_002_Town_B,57 units available,2023-09 Sales: 90 units
2024-05-18 16:14:41,SKU3456,18,5130,Outlet_001_Town_A,18 units available,2023-09 Sales: 120 units
2023-10-10 21:08:39,SKU5678,4,804,Outlet_001_Town_A,2 units available,2023-09 Sales: 90 units
2024-07-13 02:27:58,SKU1234,1,437,Outlet_004_Town_D,52 units available,2023-09 Sales: 120 units
2024-10-01 01:55:27,SKU1234,3,1281,Outlet_003_Town_C,21 units available,2023-09 Sales: 150 units
2023-11-19 16:54:33,SKU3456,12,2940,Outlet_003_Town_C,69 units available,2023-09 Sales: 120 units
2023-09-20 14:51:46,SKU1234,4,1692,Outlet_004_Town_D,46 units available,2023-09 Sales: 100 units
2023-10-08 02:24:11,SKU5678,14,3710,Outlet_002_Town_B,59 units available,2023-09 Sales: 100 units
2023-03-02 08:13:48,SKU4567,8,3672,Outlet_001_Town_A,31 units available,2023-09 Sales: 150 units
2023-11-29 03:31:13,SKU2345,16,2176,Outlet_004_Town_D,54 units available,2023-09 Sales: 120 units
2024-07-02 07:06:00,SKU4567,4,660,Outlet_003_Town_C,94 units available,2023-09 Sales: 120 units
2023-06-12 08:26:29,SKU5678,7,2709,Outlet_004_Town_D,99 units available,2023-09 Sales: 150 units
2023-01-07 20:58:44,SKU3456,4,1952,Outlet_001_Town_A,59 units available,2023-09 Sales: 100 units
